arm,tstart,steps,nfe,depth,n,cfg_tar,run,lpaps,lpaps_sem,clap,clap_sem,muq,muq_sem,clap_dir,clap_dir_sem,mulan_dir,mulan_dir_sem
ODEInv w/ LoRA bw,33,66,100,50,696,10.5,stableaudio_odeinvlora_saocos_r8_a4_lr5e-5_checkpoint_step_4000_full_nfe100_t33_s66_cfgtar10.5,5.222359287470465,0.021654137588651493,0.349717619433826,0.0032352284162943112,0.2986826443303398,0.005629822864158424,0.2666101799863016,0.006014020738884191,0.34316221705869365,0.007308627391342212
ODEInv w/ LoRA bw,33,44,100,75,696,10.5,stableaudio_odeinvlora_saocos_r8_a4_lr5e-5_checkpoint_step_4000_full_nfe100_t33_s44_cfgtar10.5,5.881854416121697,0.02331607667836788,0.32946219201794275,0.0031988073125356026,0.3086710510555997,0.005224457000285135,0.2706982193410332,0.006027485470771788,0.3498557807018595,0.00719890891039551
ODEInv w/ LoRA bw,33,34,100,97,696,10.5,stableaudio_odeinvlora_saocos_r8_a4_lr5e-5_checkpoint_step_4000_full_nfe100_t33_s34_cfgtar10.5,5.93936739293894,0.02303301179888039,0.3225021023833384,0.003289509077811723,0.30257371155579904,0.005110511492111466,0.2674329467264978,0.006037632592638359,0.34649584203123535,0.007156481167783725
ODEInv w/ LoRA bw,33,132,100,25,696,14.0,stableaudio_odeinvlora_saocos_r8_a4_lr5e-5_checkpoint_step_4000_full_nfe100_t33_s132_cfgtar14.0,3.1603798985995097,0.016475376666668755,0.2588742580573463,0.004496915443059764,0.17994073676276584,0.007088873171760954,0.11777630794643497,0.004584240527460526,0.16376327344446562,0.00616635016109424
ODEInv w/ LoRA bw,33,99,100,33,696,14.0,stableaudio_odeinvlora_saocos_r8_a4_lr5e-5_checkpoint_step_4000_full_nfe100_t33_s99_cfgtar14.0,3.8961647331200795,0.019601454198316635,0.302522450861964,0.004113871514015866,0.22166137016982498,0.00675522290663049,0.18719123404248264,0.005445899085902962,0.24259789571990312,0.007036221384799311
ODEInv w/ LoRA bw,33,66,100,50,696,14.0,stableaudio_odeinvlora_saocos_r8_a4_lr5e-5_checkpoint_step_4000_full_nfe100_t33_s66_cfgtar14.0,5.393302457291504,0.020938391908300675,0.35384550524663205,0.0032555067692800143,0.30840613913364223,0.005529738699934017,0.2716274960662356,0.00605041604126047,0.3561143767725591,0.007333333374596828
ODEInv w/ LoRA bw,33,44,100,75,696,14.0,stableaudio_odeinvlora_saocos_r8_a4_lr5e-5_checkpoint_step_4000_full_nfe100_t33_s44_cfgtar14.0,5.997156733668398,0.02222769487719633,0.3294382846608697,0.003189601670324373,0.3119714250129075,0.005104781890859468,0.270391300591592,0.005966089018789879,0.3526248222146044,0.007154928529705454
ODEInv w/ LoRA bw,33,34,100,97,696,14.0,stableaudio_odeinvlora_saocos_r8_a4_lr5e-5_checkpoint_step_4000_full_nfe100_t33_s34_cfgtar14.0,6.040816895863563,0.022002504216688347,0.3193155826208578,0.0032506540162298573,0.3011118883575479,0.005171099522592794,0.26418325129291576,0.006027554380183342,0.3475359618107135,0.0071841178920837735
SDEdit,50,200,100,25,696,3.5,stableaudio_sdedit_nolora_full_nfe100_t50_s200_cfgtar3.5,4.327816262532925,0.01675893199582706,0.2409757219591839,0.004353283024306129,0.1529968231115236,0.006428607108813775,0.09226259545305335,0.0045321202481695844,0.16643972776197272,0.005978960569117749
SDEdit,50,150,100,33,696,3.5,stableaudio_sdedit_nolora_full_nfe100_t50_s150_cfgtar3.5,5.169208385758245,0.017366571360791807,0.2723782884750526,0.004052658513557595,0.17049425333335558,0.005707484042357939,0.1497372168486927,0.00531560939914002,0.23498647067904602,0.006481814338759693
